objectid,parentid,filename,title,creator,date,date_digitized,description,subject,location,source,source_legacy,identifier,type,type_legacy,format,format_original,format_master,finding_aid,digital_collection,collectionid,language,language_legacy,rights,rightsstatement,display_template,object_location,image_small,image_thumb,publisher,record_structure,record_unmapped,record_thumbnailURL,record_viewerURL,record_relation,record_cdmcreated,record_cdmfile,record_cdmid,record_cdmid_ag,record_cdm_mod,record_cdmoclc,record_cdmoclc_agg,record_cdmpath
pchmbr_081,,pchmbr_081.jpg,"Military Parade, Preston, Idaho, 1943","Base Photographic Service, Hill Field, Ogden, Utah",1943-08-17,2009-02-01,"In 1943, soldiers and equipment from Hill Field, Ogden, Utah, participated in a parade and concert to help raise money for the war effort.  Shown here are an unidentified boy on a pony with a soldier.  The tent and people are on the Preston High School Football Field.",Military Parade; World War II; Bond Drive,"Franklin County, Idaho",,Digitized version of an old photograph,82,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_081.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_081_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_081_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=81,This picture has been Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=81,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/81,,2/25/2009,82.jpg,81,81,2/25/2009,436304251,436304251,/p151201coll16/image/82.jpg
pchmbr_082,,pchmbr_082.jpg,"Military Parade, Preston, Idaho, 1943","Base Photographic Service, Hill Field, Ogden, Utah",1943-08-17,2009-02-01,"In 1943, soldiers and equipment from Hill Field, Ogden, Utah came to Preston to participate in a parade and concert to help raise money for the war effort.  Shown in this picture is the chow line for the soldiers.",Military Parade; World War II; Bond Drive,"Franklin County, Idaho",,Digitized version of an old photograph,81,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_082.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_082_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_082_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=80,This picture has been Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=80,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/80,,2/25/2009,81.jpg,80,80,2/25/2009,436304250,436304250,/p151201coll16/image/81.jpg
pchmbr_083,,pchmbr_083.jpg,"Military Parade, Preston, Idaho 1943","Base Photographic Service, Hill Field, Ogden, Utah",1943-08-17,2009-02-01,"In 1943, soldiers and equipment from Hill Air Force Base in Ogden, Utah came to Preston to participate in a parade and concert for the bond drive to earn money for the war.  Shown is a float with an airplane on it.  Businesses shown are First Security Bank, CWSM Co., and Stag Billiards.",Military Parade; World War II; Bond Drive,"Franklin County, Idaho",,Digitized version of an old photograph,80,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_083.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_083_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_083_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=79,This picture has been Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=79,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/79,,2/25/2009,80.jpg,79,79,2/25/2009,436305338,436305338,/p151201coll16/image/80.jpg
pchmbr_084,,pchmbr_084.jpg,"Military Parade, Preston, Idaho, 1943","Base Photographic Service, Hill Field, Utah",1943-08-07,2009-02-01,"In 1943, soldiers and equipment from Hill Field, Ogden, Utah, came to Preston to participate in a parade and concert to help sell bonds for the war effort.  Shown here is one of the floats moving west on Oneida, passing (left to right), The Corner Cafe, the Shoe Shop, and Preston Beauty Shop on Oneida (just before the main intersection).",Military Parade; World War II; Bond Drive,"Franklin County, Idaho",,Digitized version of an old photograph.,73,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_084.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_084_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_084_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=72,This picture was Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=72,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/72,,2/24/2009,73.jpg,72,72,2/24/2009,436298534,436298534,/p151201coll16/image/73.jpg
pchmbr_085,,pchmbr_085.jpg,"Military Band, Preston, Idaho, 1943","Base Photographic Service, Hill Field, Utah",1943-08-07,2009-02-01,"In 1943, soldiers and equipment from Hill Field in Ogden, Utah, came to Preston to help promote bond sales for the war effort.  The military band is marching south on Main Street.  Buildings shown are Franklin County Citizen, _____ Electric, Merrill Jewelry, David E. Davis, Cullen Candy, Pinson Electric.",Military Band; World War II; Bond Drive,"Franklin County, Idaho","The Hometown Sketchbook, by Newell Hart",Digitized version of an old photograph.,70,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_085.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_085_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_085_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=69,This picture was Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=69,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/69,,2/24/2009,70.jpg,69,69,2/24/2009,436304243,436304243,/p151201coll16/image/70.jpg
pchmbr_086,,pchmbr_086.jpg,"Military Parade, Preston, Idaho, 1943","Base Photographic Service, Hill Field, Utah",1943-08-07,2009-02-01,"In 1943, soldiers and equipment from Hill Field in Ogden, Utah, came to Preston for a parade and concert to help raise money for the war effort.  Shown here are the soldiers on the Preston High School football field.",Military Parade; World Ward II; Bond Drive,"Franklin County, Idaho",,Digitized version of an old photograph.,72,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_086.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_086_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_086_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=71,This picture was Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=71,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/71,,2/24/2009,72.jpg,71,71,2/24/2009,436304245,436304245,/p151201coll16/image/72.jpg
pchmbr_087,,pchmbr_087.jpg,"Military Parade, Preston, Idaho, 1943","Base Photographic Service, Hill Field, Utah",1943-08-07,2009-02-01,"In 1943, soldiers and equipment from Hill Field in Ogden, Utah, came to Preston to participate in a parade and concert to raise money for the war.  Horses and riders are turning the corner, north, at the intersection of State and Oneida.",Military Parade; World War II; Bond Drive,"Franklin County, Idaho",,Digitized version of an old photograph.,69,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_087.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_087_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_087_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=68,This picture was Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=68,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/68,,2/24/2009,69.jpg,68,68,2/24/2009,436305332,436305332,/p151201coll16/image/69.jpg
pchmbr_088,,pchmbr_088.jpg,"Military Parade, Preston, Idaho, 1943","Base Photographic Service, Hill Field, Utah",1943-08-07,2009-02-01,"In 1943, soldiers and equipment from Hill Air Force Base in Ogden, Utah, came to Preston to participate in a parade and concert to help raise money for the war.  Shown are a plane and jeeps in the parade.  This is the intersection of State and Oneida streets; parade is turning north onto State Street.",Military Parade; World War II; Bond Drive,"Franklin County, Idaho",,Digitized version of an old photograph.,79,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_088.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_088_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_088_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=78,This picture was Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=78,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/78,,2/24/2009,79.jpg,78,78,2/24/2009,436298536,436298536,/p151201coll16/image/79.jpg
pchmbr_089,,pchmbr_089.jpg,Parade,"Base Photographic Service, Hill Field, Ogden, Utah",1943-08-17,2009-02-01,"A jeepful of musicians, sponsored by Mereda's Vogue Shop, plays for an appreciative audience at a parade in Preston.  Businesses shown are the Burnham Hotel and Coffee Shop, Ice Cream Shop.",Preston Parades,"Franklin County, Idaho",,Digitized version of an old photograph,86,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_089.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_089_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_089_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=85,This picture has been Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=85,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/85,,2/25/2009,86.jpg,85,85,2/25/2009,436298537,436298537,/p151201coll16/image/86.jpg
pchmbr_090,,pchmbr_090.jpg,"Military Parade, Preston, Idaho, 1943","Base Photographic Service, Hill Field, Utah",1943-08-07,2009-02-01,"In 1943, soldiers and equipment from Hill Field in Ogden, Utah came to Preston to participate in a parade and concert to help raise money for the war.  Shown here are the tents the soldiers stayed in, set up on the Preston High School football field.  Also shown is the Mechanical Arts Building with smoke stack.",Preston High School Football Field; Military Tents; World War II,"Franklin County, Idaho",,Digitized version of an old photograph.,78,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pchmbr_090.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pchmbr_090_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pchmbr_090_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=77,This picture was Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=77,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/77,,2/24/2009,78.jpg,77,77,2/24/2009,436304249,436304249,/p151201coll16/image/78.jpg
